timestamp,informed_consent,k01_01,k01_02_i01,k01_02_i02,k01_02_i03,k01_02_i04,k01_02_i05,k01_02_i06,k01_02_i07,k01_02_i08,k01_02_i09,k02_01,k02_02,k02_03,k02_04,k02_05,k03_01,k03_02_i01,k03_02_i02,k03_02_i03,k03_02_i04,k03_02_i05,k03_02_i06,k03_02_i07,k03_02_i08,k03_02_i09,k03_02_i10,k03_02_i11,k03_02_i12,k03_02_i13,k03_02_i14,k03_02_i15,k03_02_i16,k03_02_i17,k03_02_i18,k03_02_i19,k03_02_i20,k03_03,k04_01_i01,k04_01_i02,k04_01_i03,k04_01_i04,k04_01_i05,k04_01_i06,k04_01_i07,k04_01_i08,k04_01_i09,k04_01_i10,k04_01_i11,k04_01_i12,k04_01_i13,k04_01_i14,k04_01_i15,k04_01_i16,k04_01_i17,k04_01_i18,k04_01_i19,k04_01_i20,k04_01_i21,k04_02_i01,k04_02_i02,k04_02_i03,k04_02_i04,k04_02_i05,k04_02_i06,k04_02_i07,k04_02_i08,k04_02_i09,k04_02_i10,k04_02_i11,k04_02_i12,k04_02_i13,k04_02_i14,k05_01_i01,k05_01_i02,k05_01_i03,k05_01_i04,k05_01_i05,k05_01_i06,k05_01_i07,k05_01_i08,k05_01_i09,k05_01_i10,k05_01_i11,k05_01_i12,k05_01_i13,k05_01_i14,k05_01_i15,k05_01_i16,k05_01_i17,k05_01_i18,k05_01_i19,k05_01_i20,k05_01_i21,k05_01_i22,k05_01_i23,k05_01_i24,k05_01_i25,k05_01_i26,k05_01_i27,k05_01_i28,k05_01_i29,k06_01_i01,k07_01,k07_02_i01,k07_02_i02,k07_02_i03,k07_03,k06_01_i02,k06_01_i03,k06_01_i04,k06_01_i05,k06_01_i06,k06_01_i07,k06_01_i08,k06_01_i09,k06_01_i10,k06_01_i11,k06_01_i12,k06_01_i13,k06_01_i14,k06_01_i15,k06_01_i16,k06_01_i17,k06_01_i18,k06_01_i19,k06_01_i20,k06_01_i21,k06_01_i22,file_path,k06_01_i23,condition,is_ai,is_responsibility,k02_03_num,k02_04_num,parents_education,parents_education_groups,k01_02_composite,k03_02_positive,k03_02_negative,k04_01_composite,k04_02_expertise,k04_02_integrity,k04_02_benevolence,k04_02_composite,k05_01_composite,k06_01_ease_of_use,k06_01_usefulness,k06_01_safety_risk,k06_01_privacy_risk,k06_01_trust,k06_01_attitude,k06_01_intention_to_use
2024-10-18T18:13:06Z,Igen,2,5,3,5,5,3,5,5,4,6,Female,Emberi Erőforrás Tanácsadó MA,Elementary school,Highschool,Middle 40%,Havonta kevesebb mint egyszer,2,4,2,4,3,2,3,1,4,2,2,2,5,2,5,2,2,2,1,4,4,5,5,5,1,4,5,5,5,4,4,5,4,3,4,4,4,5,5,3,2,4,6,6,6,5,5,5,6,6,5,4,6,6,6,5,1,5,1,5,4,2,5,5,1,5,5,5,5,5,5,5,1,5,5,2,5,5,5,1,5,1,1,5,5,1,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",7,7,7,"Igen, az elejétől a végéig sikerült koncentrálnom.",1,1,1,1,4,1,1,2,4,5,4,4,1,1,1,1,1,1,1,1,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 3 (ai no, responsibility yes) (Responses) - Form responses 1.csv",4,3,0,1,8,12,20,25% Bottom,41,30,23,86,33,21,23,77,0,4,9,9,12,3,3,3
2024-10-18T18:24:30Z,Igen,5,7,5,4,6,7,6,6,7,4,Female,logopédia,University BA,University MA,Top 30%,Havonta egyszer,1,3,1,3,1,5,4,2,5,2,2,3,2,4,1,1,1,2,5,5,4,5,3,5,4,2,5,5,3,4,5,5,2,4,4,1,5,5,3,4,4,5,7,7,7,6,7,7,7,7,7,7,7,7,7,7,4,1,4,5,3,2,4,4,5,5,4,5,5,2,4,4,5,4,5,2,1,2,3,5,5,2,3,2,4,1,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",7,6,5,"Igen, az elejétől a végéig sikerült koncentrálnom.",2,5,5,1,3,2,1,4,5,5,4,4,2,1,1,1,1,1,1,1,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 3 (ai no, responsibility yes) (Responses) - Form responses 1.csv",4,3,0,1,15,17,32,50% Median,52,30,21,83,41,28,28,97,0,13,11,10,12,4,3,3
2024-10-18T19:55:49Z,Igen,5,4,4,3,3,4,4,3,6,1,Female,emberi erőforrás tanácsadó,Highschool,Highschool,Bottom 30%,Havonta egyszer,2,4,4,5,3,4,5,5,5,5,3,3,1,2,1,4,2,2,2,4,4,5,4,4,4,4,4,4,1,4,4,4,3,2,4,5,4,3,2,4,4,5,5,6,6,5,4,7,5,6,5,4,6,5,7,7,2,4,3,2,4,2,3,3,4,3,3,3,2,3,3,2,2,4,3,2,1,1,2,2,2,3,3,4,3,3,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",6,4,7,"Igen, az elejétől a végéig sikerült koncentrálnom.",1,3,3,1,3,2,1,1,5,5,3,3,2,2,2,2,2,1,1,1,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 3 (ai no, responsibility yes) (Responses) - Form responses 1.csv",3,3,0,1,12,12,24,25% Bottom,32,43,18,78,33,20,25,78,0,10,8,10,9,6,5,3
2024-10-18T20:21:59Z,Igen,4,4,5,4,6,3,4,3,5,5,Female,Pszichológia,PhD,University MA,Middle 40%,Soha,1,3,2,5,2,3,3,4,4,2,3,2,1,3,4,5,3,3,4,4,4,5,2,4,2,2,3,4,3,2,2,3,3,2,4,2,2,1,3,4,3,4,4,7,4,4,5,5,2,5,5,2,3,4,3,5,2,1,2,4,3,3,3,2,4,3,2,3,2,4,4,2,5,3,4,4,3,1,4,2,4,2,3,3,4,3,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",4,2,5,"Nem, kb. a felénél abbahagytam a kérdések pontos értelmezését.",4,5,5,5,5,5,2,5,4,2,4,4,3,4,4,5,5,5,4,4,3,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 3 (ai no, responsibility yes) (Responses) - Form responses 1.csv",4,3,0,1,21,17,38,25% Top,39,30,27,60,29,14,15,58,0,17,22,6,12,11,15,11
2024-10-18T20:29:01Z,Igen,1,4,4,4,4,4,4,4,6,6,Female,Keleti nyelvek és kultúrák,University BA,Highschool,Middle 40%,Havonta egyszer,1,4,1,5,1,2,4,4,4,1,1,1,1,2,1,3,1,1,2,5,4,1,4,5,1,4,4,4,1,3,4,5,4,2,5,4,4,4,5,2,2,5,5,6,5,5,5,6,5,4,4,5,5,2,7,6,4,3,2,4,3,4,3,4,5,2,3,3,3,5,2,5,4,3,3,2,2,4,3,4,2,4,2,4,2,3,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",7,6,6,"Nem, körülbelül a kétharmadánál már abbahagytam a kérdések pontos értelmezését.",3,3,3,3,4,4,3,5,4,5,4,3,3,1,2,3,2,3,3,2,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 3 (ai no, responsibility yes) (Responses) - Form responses 1.csv",3,3,0,1,15,12,27,50% Median,40,25,16,73,32,18,20,70,0,12,19,9,10,6,8,6
2024-10-18T20:29:02Z,Igen,3,6,6,6,6,6,6,4,7,7,Female,pszichológia,University BA,Highschool,Middle 40%,Havonta kevesebb mint egyszer,1,1,1,4,1,2,4,4,5,4,1,1,3,4,1,1,2,1,1,3,4,5,5,5,5,3,5,4,5,4,4,4,3,4,5,4,4,4,3,4,4,5,6,6,6,6,6,6,6,6,6,2,7,7,7,6,2,2,2,2,3,2,1,2,4,4,5,4,5,5,4,2,4,5,5,3,2,2,4,5,5,1,2,2,1,1,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",6,6,7,"Igen, az elejétől a végéig sikerült koncentrálnom.",4,1,1,1,5,2,1,4,1,3,4,4,1,1,1,1,1,3,1,1,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 3 (ai no, responsibility yes) (Responses) - Form responses 1.csv",4,3,0,1,15,12,27,50% Median,54,25,16,89,36,20,27,83,0,7,13,4,12,3,5,3
2024-10-18T20:47:45Z,Igen,1,5,2,3,4,6,5,4,7,7,Female,Keleti nyelvek és kultúrák,University BA,Highschool,Middle 40%,Havonta kevesebb mint egyszer,1,4,1,4,2,3,4,2,3,1,1,1,2,2,1,1,2,4,3,3,4,4,3,2,2,2,3,4,3,4,3,3,4,4,2,4,4,5,5,3,4,5,5,6,6,5,7,5,6,5,4,5,4,5,6,5,5,5,5,5,2,5,5,5,5,5,4,1,4,4,5,5,5,5,5,3,3,4,3,4,5,3,3,3,2,3,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",7,7,7,"Igen, az elejétől a végéig sikerült koncentrálnom.",3,3,3,3,4,3,4,5,5,5,4,5,3,3,1,3,1,3,4,3,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 3 (ai no, responsibility yes) (Responses) - Form responses 1.csv",5,3,0,1,15,12,27,50% Median,43,25,18,73,34,20,20,74,0,12,19,10,14,7,7,8
2024-10-18T21:07:27Z,Igen,1,7,5,1,3,7,3,5,5,2,Female,Programtervező informatikus,University BA,University MA,Middle 40%,Hetente többször,1,2,4,4,4,4,5,5,4,3,4,4,4,4,5,5,5,5,5,4,4,4,5,5,5,4,4,5,2,4,4,4,4,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,6,5,5,6,5,5,4,1,4,1,2,4,2,2,4,5,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,5,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",5,2,5,"Igen, az elejétől a végéig sikerült koncentrálnom.",5,5,5,5,1,5,5,1,1,2,1,1,5,5,5,5,5,5,5,5,5,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 3 (ai no, responsibility yes) (Responses) - Form responses 1.csv",1,3,0,1,15,17,32,50% Median,38,39,37,92,30,20,21,71,0,20,17,3,3,15,15,15
2024-10-18T22:16:42Z,Igen,5,5,5,3,5,6,5,4,4,4,Female,Gyógypedagógia,Highschool,Highschool,Middle 40%,Hetente többször,4,2,3,5,3,4,4,3,5,4,2,4,2,4,1,1,1,3,2,5,4,4,5,3,4,4,4,4,4,4,4,4,3,3,4,4,3,5,3,3,3,4,6,6,6,5,5,7,6,6,5,4,5,6,6,6,4,5,5,5,3,3,2,4,4,4,3,4,4,3,3,5,4,5,5,3,3,4,2,3,4,3,4,3,4,2,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",7,7,7,"Igen, az elejétől a végéig sikerült koncentrálnom.",2,4,2,2,1,1,1,1,5,5,1,1,2,2,2,2,3,3,1,1,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 3 (ai no, responsibility yes) (Responses) - Form responses 1.csv",1,3,0,1,12,12,24,25% Bottom,41,40,19,79,35,21,23,79,0,10,6,10,3,6,8,3
2024-10-18T22:20:20Z,Igen,5,6,4,3,5,2,4,5,6,3,Female,pszichológia BA,PhD,PhD,Top 30%,Hetente egyszer,1,5,2,5,3,3,5,4,5,4,2,5,4,4,2,2,3,2,4,4,4,5,4,5,5,3,4,5,4,5,4,4,4,5,5,4,4,4,3,4,5,5,4,6,3,3,3,3,4,5,4,4,5,4,5,4,3,2,2,4,4,4,5,4,4,4,3,4,4,4,4,3,3,4,4,3,3,3,3,4,4,3,3,2,2,4,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",6,5,3,"Igen, az elejétől a végéig sikerült koncentrálnom.",4,4,5,4,5,4,3,5,2,5,2,2,4,4,4,4,4,5,3,3,2,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 3 (ai no, responsibility yes) (Responses) - Form responses 1.csv",2,3,0,1,21,21,42,25% Top,38,40,25,91,22,17,18,57,0,17,21,7,6,12,13,8
2024-10-19T11:29:13Z,Igen,4,6,6,4,4,5,7,5,6,5,Female,Gyógypedagógia,Highschool,Highschool,Middle 40%,Soha,4,4,4,5,2,3,4,4,3,4,1,2,3,3,2,1,2,2,1,4,4,2,4,4,3,4,3,4,3,4,5,4,4,4,5,4,4,4,2,4,2,5,6,6,7,7,7,7,7,7,6,5,6,7,6,7,3,3,3,3,3,3,4,4,4,4,4,4,5,4,4,3,5,4,5,4,3,4,4,5,4,3,4,4,5,3,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",7,7,6,"Igen, az elejétől a végéig sikerült koncentrálnom.",3,3,3,3,4,3,4,4,5,4,5,4,2,3,3,3,3,4,2,2,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 3 (ai no, responsibility yes) (Responses) - Form responses 1.csv",4,3,0,1,12,12,24,25% Bottom,48,36,18,78,40,25,26,91,0,12,18,9,13,8,10,5
2024-10-19T12:34:48Z,Igen,2,6,5,5,5,5,5,5,6,4,Female,gazdálkodás és menedzsment,University MA,University BA,Middle 40%,Hetente egyszer,1,4,1,4,2,2,3,3,4,1,1,3,2,3,1,2,1,1,1,3,4,2,2,3,2,1,3,3,2,3,2,2,3,4,4,1,3,4,4,3,3,4,5,6,5,3,5,5,6,6,5,4,6,6,6,5,2,3,3,2,4,3,4,3,2,4,3,3,4,4,4,4,5,5,4,4,2,4,4,4,5,4,4,2,2,1,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",3,5,6,"Nem, körülbelül a kétharmadánál már abbahagytam a kérdések pontos értelmezését.",1,1,3,1,3,2,1,4,5,5,2,4,1,1,1,1,2,2,1,1,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 3 (ai no, responsibility yes) (Responses) - Form responses 1.csv",2,3,0,1,17,15,32,50% Median,46,26,14,58,29,21,23,73,0,6,11,10,8,3,5,3
2024-10-19T13:03:09Z,Igen,2,6,6,5,5,7,5,3,5,4,Female,Vezetés és szervezés,Highschool,Highschool,Middle 40%,Hetente többször,2,4,3,4,5,4,5,4,4,3,3,4,4,4,5,5,4,4,4,4,4,3,4,4,3,4,4,4,2,4,4,5,4,3,4,4,5,4,3,3,4,5,5,5,5,5,5,6,5,5,5,3,5,5,4,5,2,3,2,3,2,2,3,3,3,3,3,3,3,4,3,4,4,3,4,3,3,2,2,3,3,3,3,2,3,3,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",7,6,7,"Igen, az elejétől a végéig sikerült koncentrálnom.",3,3,3,3,4,4,3,4,3,2,2,2,4,4,4,3,3,4,2,2,2,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 3 (ai no, responsibility yes) (Responses) - Form responses 1.csv",2,3,0,1,12,12,24,25% Bottom,46,41,34,80,31,18,19,68,0,12,18,5,6,12,10,6
2024-10-19T13:21:44Z,Igen,5,6,6,5,5,7,5,6,6,4,Female,pénzügy és számvitel,Highschool,Highschool,Middle 40%,Naponta,1,4,4,3,4,4,4,5,5,3,4,3,4,2,2,4,2,2,3,4,4,4,4,5,4,4,4,5,4,4,5,5,3,4,4,3,4,4,5,4,4,4,6,6,5,5,6,6,4,5,7,5,7,5,6,6,3,2,3,3,4,3,2,4,3,4,3,3,3,2,4,3,3,3,3,2,2,3,3,5,4,4,4,4,2,5,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",6,6,6,"Nem, körülbelül a kétharmadánál már abbahagytam a kérdések pontos értelmezését.",4,4,4,1,1,2,1,2,5,5,5,5,2,3,1,2,1,4,1,1,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 3 (ai no, responsibility yes) (Responses) - Form responses 1.csv",5,3,0,1,12,12,24,25% Bottom,50,39,23,87,34,21,24,79,0,17,7,10,15,6,7,3
2024-10-19T13:26:52Z,Igen,3,6,6,7,7,6,7,7,6,7,Male,Programtervező informatikus,University BA,University BA,Middle 40%,Havonta egyszer,5,5,5,5,5,5,5,5,5,5,4,5,3,2,4,4,2,3,5,4,4,5,4,5,3,3,4,5,1,5,5,5,3,1,5,4,5,5,2,2,3,5,7,6,7,7,6,7,7,5,7,7,6,4,6,5,1,5,5,1,1,1,5,1,3,4,1,4,4,4,3,1,5,1,5,4,2,1,5,5,1,3,4,1,2,5,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",3,3,3,"Igen, az elejétől a végéig sikerült koncentrálnom.",5,5,5,4,1,5,2,3,2,2,1,1,5,3,4,5,3,5,5,5,3,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 3 (ai no, responsibility yes) (Responses) - Form responses 1.csv",2,3,0,1,15,15,30,50% Median,59,54,27,80,40,26,21,87,0,20,15,4,4,12,13,13
2024-10-19T17:22:09Z,Igen,1,3,3,4,2,5,5,3,6,5,Male,Japán,Highschool,PhD,Middle 40%,Naponta,1,3,2,4,3,5,3,3,5,2,2,5,2,3,2,4,2,2,2,3,4,2,3,4,4,2,3,5,2,4,4,5,2,4,5,3,4,4,3,3,3,5,4,4,3,4,3,4,5,5,3,5,4,4,4,3,4,3,3,4,3,2,3,3,4,4,2,4,4,4,4,4,5,4,3,3,3,2,3,3,4,4,4,3,3,4,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",3,3,2,"Igen, az elejétől a végéig sikerült koncentrálnom.",4,4,4,4,2,2,2,3,4,5,1,1,2,2,2,3,3,4,3,3,2,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 3 (ai no, responsibility yes) (Responses) - Form responses 1.csv",2,3,0,1,12,21,33,25% Top,36,35,20,74,22,18,15,55,0,16,13,9,4,6,10,8
2024-10-19T17:49:11Z,Igen,5,3,4,3,4,3,4,3,7,5,Female,pszichológia,University BA,University BA,Top 30%,Hetente egyszer,3,4,1,5,4,5,4,4,5,4,3,1,2,4,2,1,2,4,3,4,4,5,4,5,5,4,4,5,2,4,5,4,3,4,1,3,4,4,5,4,4,5,4,5,6,4,5,5,6,4,3,3,5,6,6,4,5,4,5,5,5,2,2,3,3,3,3,4,3,3,4,2,4,4,4,4,2,3,4,3,2,2,2,2,2,3,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",6,4,7,"Igen, az elejétől a végéig sikerült koncentrálnom.",4,4,3,4,1,2,3,3,5,5,3,1,2,2,2,3,2,4,4,2,3,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 3 (ai no, responsibility yes) (Responses) - Form responses 1.csv",2,3,0,1,15,15,30,50% Median,36,39,22,84,29,16,21,66,0,14,13,10,6,6,9,9
2024-10-19T22:00:03Z,Igen,1,5,6,3,3,4,5,5,5,1,Female,Közösségszervezés,Highschool,University BA,Middle 40%,Havonta egyszer,3,4,1,4,2,3,4,2,4,3,2,1,3,3,1,1,1,1,3,3,4,4,4,5,2,3,3,4,3,4,5,5,4,4,5,4,4,5,5,3,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,5,3,4,3,2,2,4,5,4,5,4,5,4,5,3,4,4,2,2,2,3,4,3,2,4,2,3,3,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",6,5,5,"Igen, az elejétől a végéig sikerült koncentrálnom.",1,2,3,1,4,3,1,5,5,5,4,4,2,1,1,1,1,5,1,1,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 3 (ai no, responsibility yes) (Responses) - Form responses 1.csv",4,3,0,1,12,15,27,50% Median,37,31,16,83,22,16,16,54,0,9,14,10,12,4,7,3
2024-10-20T00:24:14Z,Igen,5,6,5,4,5,6,5,5,2,6,Male,Edző Bsc,University BA,University BA,Middle 40%,Hetente többször,3,4,4,5,2,4,4,4,4,3,3,4,2,3,2,2,3,2,3,3,4,2,4,3,3,3,3,4,4,4,3,3,3,3,4,2,4,3,3,4,3,4,5,6,4,5,4,4,5,4,5,4,5,5,6,6,3,4,4,2,4,2,4,4,5,5,3,4,4,4,2,4,4,4,4,3,2,3,3,3,3,3,4,2,2,4,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",3,4,3,"Nem, körülbelül a kétharmadánál már abbahagytam a kérdések pontos értelmezését.",3,4,4,3,4,3,3,4,4,4,3,4,2,3,4,4,3,4,4,4,4,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 3 (ai no, responsibility yes) (Responses) - Form responses 1.csv",2,3,0,1,15,15,30,50% Median,44,40,20,69,28,18,22,68,0,15,17,8,9,9,11,12
2024-10-20T01:21:57Z,Igen,6,6,5,5,5,7,6,7,4,7,Female,gyógypedagógia,University BA,University BA,Middle 40%,Hetente egyszer,3,5,5,4,5,4,1,5,2,2,3,4,1,4,1,1,1,1,3,2,4,2,4,3,3,5,3,5,4,4,4,2,5,2,3,3,2,1,2,2,2,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,2,2,2,2,4,5,3,3,5,2,4,3,4,1,4,4,3,2,4,3,3,5,3,3,4,3,3,3,4,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",5,6,7,"Nem, körülbelül a kétharmadánál már abbahagytam a kérdések pontos értelmezését.",1,1,1,1,1,1,1,3,5,5,5,5,1,1,1,1,1,2,1,1,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 3 (ai no, responsibility yes) (Responses) - Form responses 1.csv",5,3,0,1,15,15,30,50% Median,52,38,14,64,42,28,28,98,0,7,7,10,15,3,4,3
2024-10-20T12:20:17Z,Igen,2,3,4,2,4,7,4,5,6,3,Female,Pénzügy és számvitel,Highschool,University BA,Middle 40%,Hetente egyszer,1,3,2,4,2,2,2,3,4,3,3,2,1,2,1,3,2,1,3,4,4,4,3,4,3,3,3,4,3,4,3,4,3,4,4,4,4,4,4,4,3,4,4,6,4,4,4,6,5,5,4,5,5,5,4,4,4,3,5,4,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,3,3,5,3,5,5,4,3,2,5,2,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",5,6,7,"Igen, az elejétől a végéig sikerült koncentrálnom.",1,2,1,2,2,2,2,4,5,5,4,4,3,2,1,2,3,3,3,2,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 3 (ai no, responsibility yes) (Responses) - Form responses 1.csv",4,3,0,1,12,15,27,50% Median,38,28,17,76,28,19,18,65,0,6,12,10,12,6,8,6
2024-10-20T13:36:14Z,Igen,2,5,3,2,4,5,4,3,4,2,Female,Számvitel,Highschool,Highschool,Middle 40%,Havonta egyszer,1,3,2,3,1,3,3,2,3,3,2,3,3,3,3,3,3,3,5,3,4,3,3,3,3,3,4,4,3,3,3,3,3,4,4,3,4,3,4,4,3,3,4,6,6,5,2,6,6,6,5,5,5,6,6,6,3,4,4,2,4,3,4,4,4,3,3,3,3,3,4,5,3,4,5,3,3,3,3,5,5,3,3,3,3,4,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",6,4,6,"Igen, az elejétől a végéig sikerült koncentrálnom.",3,4,3,3,4,1,1,3,2,4,4,3,3,3,3,3,4,3,2,4,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 3 (ai no, responsibility yes) (Responses) - Form responses 1.csv",4,3,0,1,12,12,24,25% Bottom,32,27,26,70,29,22,23,74,0,14,12,6,11,9,10,7
2024-10-20T14:00:36Z,Igen,2,4,5,5,3,3,5,3,6,7,Female,Anglisztika MA,Highschool,Highschool,Middle 40%,Hetente többször,2,2,3,4,3,2,5,3,4,2,3,3,4,2,2,2,2,2,5,5,4,5,4,5,4,4,4,4,3,4,4,4,4,5,5,4,4,4,4,4,5,4,7,7,6,7,7,6,7,7,7,7,7,7,7,7,4,3,4,2,1,1,3,2,2,4,3,5,3,4,4,5,4,4,4,1,2,2,3,2,2,4,2,1,1,5,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",2,6,6,"Igen, az elejétől a végéig sikerült koncentrálnom.",5,5,5,4,4,3,2,5,4,4,1,1,3,4,2,4,3,3,4,3,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 3 (ai no, responsibility yes) (Responses) - Form responses 1.csv",1,3,0,1,12,12,24,25% Bottom,41,33,24,88,40,28,28,96,0,20,18,8,3,9,10,8
2024-10-20T16:08:30Z,Igen,5,5,6,3,5,6,4,3,6,5,Male,Programtervező informatikus,Highschool,Highschool,Middle 40%,Naponta,2,5,5,5,5,5,5,5,5,5,4,5,3,2,4,5,2,4,5,4,4,5,5,5,5,5,5,5,4,5,2,4,5,4,2,4,5,5,5,4,5,5,7,6,6,6,6,5,7,6,6,4,5,5,6,5,4,2,1,5,3,1,2,4,1,2,2,4,2,1,5,5,5,2,4,4,2,2,2,4,5,2,2,2,4,4,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",6,6,6,"Igen, az elejétől a végéig sikerült koncentrálnom.",4,5,5,5,5,3,4,5,2,2,2,2,2,4,4,5,4,5,4,4,4,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 3 (ai no, responsibility yes) (Responses) - Form responses 1.csv",2,3,0,1,12,12,24,25% Bottom,43,51,29,94,36,23,21,80,0,18,22,4,6,10,14,12
2024-10-20T18:09:38Z,Igen,5,6,6,5,6,2,6,5,2,6,Male,Programtervező,Highschool,Highschool,Middle 40%,Naponta,2,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,4,5,5,5,4,5,2,5,5,4,5,4,4,5,4,4,4,5,1,5,5,5,5,5,5,5,6,7,5,5,6,7,5,5,6,6,5,6,7,6,4,1,1,5,4,4,4,4,2,4,2,4,5,2,5,5,1,3,2,2,2,2,2,4,4,2,2,1,2,5,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",7,7,7,"Igen, az elejétől a végéig sikerült koncentrálnom.",5,5,5,5,5,4,5,5,2,4,2,2,4,5,5,5,5,5,5,5,5,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 3 (ai no, responsibility yes) (Responses) - Form responses 1.csv",2,3,0,1,12,12,24,25% Bottom,44,52,36,92,36,22,24,82,0,20,24,6,6,14,15,15
